ra,ano_referencia,fase,genero,inde_ano,prob_risco,nivel_risco
RA-396,2022,2,Masculino,6.556,0.9268727746664928,Alto Risco
RA-397,2022,2,Feminino,5.852,0.9828759034292504,Alto Risco
RA-398,2022,2,Feminino,7.742,0.451978235714659,Risco Moderado
RA-399,2022,2,Feminino,6.58,0.9019112967434959,Alto Risco
RA-400,2022,2,Masculino,6.042,0.9237866070133249,Alto Risco
RA-401,2022,2,Feminino,6.645,0.9349796437531731,Alto Risco
RA-402,2022,2,Feminino,5.261,0.9842914388414606,Alto Risco
RA-403,2022,2,Masculino,7.455,0.8235836583590582,Alto Risco
RA-404,2022,2,Feminino,6.658,0.9566172054969778,Alto Risco
RA-405,2022,2,Masculino,5.661,0.9842573641895754,Alto Risco
RA-406,2022,2,Feminino,7.496,0.8779124169098774,Alto Risco
RA-407,2022,2,Masculino,7.195,0.5439779546808947,Risco Moderado
RA-408,2022,2,Feminino,6.725,0.8980719989928756,Alto Risco
RA-409,2022,2,Feminino,8.15,0.10005893353906595,Baixo Risco
RA-410,2022,2,Masculino,5.675,0.9792614404399432,Alto Risco
RA-411,2022,2,Feminino,7.232,0.6760899712995017,Alto Risco
RA-412,2022,2,Feminino,7.556,0.8737690844630555,Alto Risco
RA-413,2022,2,Feminino,6.408,0.9047515709636885,Alto Risco
RA-414,2022,2,Feminino,7.284,0.5676543015802799,Risco Moderado
RA-415,2022,2,Feminino,7.695,0.30685806882276007,Risco Moderado
RA-416,2022,2,Masculino,7.913,0.9097297672175406,Alto Risco
RA-417,2022,2,Feminino,8.428,0.6126735067777113,Alto Risco
RA-418,2022,2,Feminino,8.175,0.008783578691378921,Baixo Risco
RA-419,2022,2,Feminino,7.359,0.7617458332359518,Alto Risco
RA-420,2022,2,Feminino,7.461,0.25439819384821083,Baixo Risco
RA-421,2022,2,Masculino,8.717,0.1645556798754433,Baixo Risco
RA-422,2022,2,Masculino,6.746,0.9081502535882167,Alto Risco
RA-423,2022,2,Feminino,6.647,0.8782256555721388,Alto Risco
RA-424,2022,2,Feminino,7.94,0.8592998717604042,Alto Risco
RA-425,2022,2,Masculino,8.117,0.5415672222622949,Risco Moderado
RA-426,2022,2,Feminino,6.35,0.8887114127005314,Alto Risco
RA-427,2022,2,Masculino,6.245,0.8597986113611286,Alto Risco
RA-428,2022,2,Masculino,7.683,0.7298686944168199,Alto Risco
RA-429,2022,2,Masculino,5.811,0.9909213889556424,Alto Risco
RA-430,2022,2,Masculino,7.585,0.7037136551217642,Alto Risco
RA-431,2022,2,Masculino,7.175,0.404314561389945,Risco Moderado
RA-432,2022,2,Feminino,6.34,0.950526692755634,Alto Risco
RA-433,2022,2,Masculino,5.557,0.9765508670866415,Alto Risco
RA-434,2022,2,Masculino,7.403,0.46406874961749145,Risco Moderado
RA-435,2022,2,Feminino,6.599,0.8868089178202426,Alto Risco
RA-436,2022,2,Masculino,6.687,0.7113621061135454,Alto Risco
RA-437,2022,2,Masculino,6.875,0.9234928816603709,Alto Risco
RA-438,2022,2,Masculino,7.764,0.6385716966200888,Alto Risco
RA-439,2022,2,Masculino,5.519,0.9822874916570873,Alto Risco
RA-440,2022,2,Masculino,7.329,0.5171814279168659,Risco Moderado
RA-441,2022,2,Feminino,8.188,0.025227660574318973,Baixo Risco
RA-442,2022,2,Feminino,8.226,0.059424212265622015,Baixo Risco
RA-443,2022,2,Feminino,7.482,0.7908060218204708,Alto Risco
RA-444,2022,2,Masculino,6.665,0.7831649810667158,Alto Risco
RA-445,2022,2,Masculino,6.924,0.9167230773678685,Alto Risco
RA-446,2022,2,Feminino,7.367,0.8147810932274858,Alto Risco
RA-447,2022,2,Feminino,5.607,0.9825653075257849,Alto Risco
RA-448,2022,2,Feminino,7.972,0.5556426505979492,Risco Moderado
RA-449,2022,2,Feminino,6.143,0.8998134412887728,Alto Risco
RA-450,2022,2,Masculino,7.843,0.8788878400304762,Alto Risco
RA-451,2022,2,Feminino,6.434,0.9306663897432285,Alto Risco
RA-452,2022,2,Feminino,6.287,0.9154942421817268,Alto Risco
RA-453,2022,2,Feminino,7.845,0.7725399405598422,Alto Risco
RA-454,2022,2,Masculino,5.561,0.9850916053356241,Alto Risco
RA-455,2022,2,Feminino,6.876,0.9087197095370357,Alto Risco
RA-456,2022,2,Feminino,7.193,0.5576699892522549,Risco Moderado
RA-457,2022,2,Feminino,7.68,0.7531206397781908,Alto Risco
RA-458,2022,2,Masculino,6.512,0.9554229046748434,Alto Risco
RA-459,2022,2,Masculino,7.28,0.7303354224909725,Alto Risco
RA-460,2022,2,Masculino,5.711,0.9799137055180697,Alto Risco
RA-461,2022,2,Feminino,5.451,0.9776550382636402,Alto Risco
RA-462,2022,2,Masculino,6.626,0.9144558308245884,Alto Risco
RA-463,2022,2,Feminino,6.41,0.8989438622404824,Alto Risco
RA-464,2022,2,Feminino,6.745,0.8894369672103845,Alto Risco
RA-465,2022,2,Masculino,8.012,0.419605874186579,Risco Moderado
RA-466,2022,2,Masculino,6.826,0.912925175209132,Alto Risco
RA-467,2022,2,Feminino,6.38,0.9349920525381529,Alto Risco
RA-468,2022,2,Masculino,6.313,0.9010489839487177,Alto Risco
RA-469,2022,2,Feminino,7.624,0.5695205219101316,Risco Moderado
RA-470,2022,2,Feminino,7.378,0.8085796307183089,Alto Risco
RA-471,2022,2,Feminino,6.535,0.9293265939274741,Alto Risco
RA-472,2022,2,Feminino,5.93,0.9757784981182162,Alto Risco
RA-473,2022,2,Masculino,5.915,0.9656497424006277,Alto Risco
RA-474,2022,2,Masculino,6.446,0.9316272757941659,Alto Risco
RA-475,2022,2,Feminino,7.199,0.5711797598733515,Risco Moderado
RA-476,2022,2,Feminino,6.931,0.9453416262572166,Alto Risco
RA-477,2022,2,Masculino,3.633,0.9898621090547889,Alto Risco
RA-478,2022,2,Feminino,6.709,0.9250040565796396,Alto Risco
RA-479,2022,1,Masculino,8.465,0.8916265239847307,Alto Risco
RA-480,2022,1,Feminino,7.502,0.8975563854916038,Alto Risco
RA-481,2022,1,Masculino,7.21,0.2703808673790383,Baixo Risco
RA-482,2022,1,Masculino,6.866,0.9674891956775007,Alto Risco
RA-483,2022,1,Feminino,5.263,0.9927944452663635,Alto Risco
RA-484,2022,1,Masculino,6.71,0.9468598677661518,Alto Risco
RA-485,2022,1,Masculino,4.742,0.9650304272717379,Alto Risco
RA-486,2022,1,Feminino,7.621,0.9107599831204266,Alto Risco
RA-487,2022,1,Feminino,8.417,0.9291384582699946,Alto Risco
RA-488,2022,1,Feminino,7.413,0.8723019130372758,Alto Risco
RA-489,2022,1,Feminino,5.853,0.9723228518253352,Alto Risco
RA-490,2022,1,Feminino,7.576,0.9534181213111648,Alto Risco
RA-491,2022,1,Masculino,7.461,0.893339311755866,Alto Risco
RA-492,2022,1,Feminino,7.678,0.869765516344263,Alto Risco
RA-493,2022,1,Feminino,8.306,0.14774793321743046,Baixo Risco
RA-494,2022,1,Feminino,6.407,0.9233620467690655,Alto Risco
RA-495,2022,1,Masculino,7.857,0.908970014859293,Alto Risco
RA-496,2022,1,Masculino,6.683,0.9696428659592063,Alto Risco
RA-497,2022,1,Feminino,6.323,0.9693075638839853,Alto Risco
RA-498,2022,1,Feminino,7.7,0.9572078771966852,Alto Risco
RA-499,2022,1,Masculino,7.826,0.9733669697488644,Alto Risco
RA-500,2022,1,Feminino,8.232,0.825896694782988,Alto Risco
RA-501,2022,1,Masculino,7.794,0.5128939698935838,Risco Moderado
RA-502,2022,1,Feminino,8.287,0.0727788452299037,Baixo Risco
RA-503,2022,1,Masculino,7.95,0.9638269447229902,Alto Risco
RA-504,2022,1,Feminino,8.072,0.3390857932352267,Risco Moderado
RA-505,2022,1,Feminino,7.591,0.9663818845727464,Alto Risco
RA-506,2022,1,Masculino,7.132,0.9123605297179297,Alto Risco
RA-507,2022,1,Feminino,7.653,0.9612238276416759,Alto Risco
RA-508,2022,1,Masculino,6.575,0.9404307461987598,Alto Risco
RA-509,2022,1,Feminino,7.808,0.9706045663509963,Alto Risco
RA-510,2022,1,Masculino,7.336,0.8359697678731038,Alto Risco
RA-511,2022,1,Feminino,7.094,0.7287950499192354,Alto Risco
RA-512,2022,1,Feminino,7.365,0.7959388815740376,Alto Risco
RA-513,2022,1,Masculino,8.229,0.23930413792032862,Baixo Risco
RA-514,2022,1,Feminino,7.039,0.6346708712486484,Alto Risco
RA-515,2022,1,Masculino,6.582,0.9363490297423709,Alto Risco
RA-516,2022,1,Masculino,8.903,0.2603295784528971,Baixo Risco
RA-517,2022,1,Feminino,7.604,0.9656013934084052,Alto Risco
RA-518,2022,1,Masculino,7.661,0.888400625690865,Alto Risco
RA-519,2022,1,Masculino,8.0,0.8961827384369521,Alto Risco
RA-520,2022,1,Feminino,7.035,0.8045508990560368,Alto Risco
RA-521,2022,1,Masculino,7.725,0.7289205587145381,Alto Risco
RA-522,2022,1,Masculino,8.306,0.12442104498499063,Baixo Risco
RA-523,2022,1,Feminino,7.591,0.9155803309220997,Alto Risco
RA-524,2022,1,Masculino,6.947,0.8942637677748576,Alto Risco
RA-525,2022,1,Feminino,8.013,0.9645957846036709,Alto Risco
RA-526,2022,1,Masculino,8.079,0.7996292802238018,Alto Risco
RA-527,2022,1,Feminino,8.025,0.8651657569006354,Alto Risco
RA-528,2022,1,Masculino,5.335,0.9812521031629046,Alto Risco
RA-529,2022,1,Masculino,6.51,0.9541843155766757,Alto Risco
RA-530,2022,1,Masculino,8.338,0.7918930423052599,Alto Risco
RA-531,2022,1,Masculino,8.057,0.9591900128684382,Alto Risco
RA-532,2022,1,Feminino,7.792,0.6447168450648245,Alto Risco
RA-533,2022,1,Masculino,6.962,0.9417388352278383,Alto Risco
RA-534,2022,1,Feminino,7.131,0.8951581428990875,Alto Risco
RA-535,2022,1,Feminino,6.953,0.9759936246507613,Alto Risco
RA-536,2022,1,Feminino,7.106,0.8369827449150741,Alto Risco
RA-537,2022,1,Masculino,6.641,0.9139220687320807,Alto Risco
RA-538,2022,1,Masculino,6.309,0.9093420687731959,Alto Risco
RA-539,2022,1,Feminino,7.665,0.8992953134341826,Alto Risco
RA-540,2022,1,Feminino,7.303,0.9077441469893036,Alto Risco
RA-541,2022,1,Masculino,5.427,0.9796033681772519,Alto Risco
RA-542,2022,1,Feminino,7.221,0.940266121244618,Alto Risco
RA-543,2022,1,Feminino,7.05,0.7791424931840327,Alto Risco
RA-544,2022,1,Masculino,6.307,0.9297915764372644,Alto Risco
RA-545,2022,1,Masculino,6.723,0.977143333789113,Alto Risco
RA-546,2022,1,Feminino,6.77,0.9499117918532298,Alto Risco
RA-547,2022,1,Feminino,7.745,0.9806708098054433,Alto Risco
RA-548,2022,1,Masculino,7.292,0.9314914366956609,Alto Risco
RA-549,2022,1,Masculino,6.301,0.9412710894879031,Alto Risco
RA-550,2022,1,Feminino,6.026,0.9127611430713344,Alto Risco
RA-551,2022,1,Feminino,6.853,0.9802292948042212,Alto Risco
RA-552,2022,1,Masculino,6.625,0.9435263058824233,Alto Risco
RA-553,2022,1,Feminino,6.39,0.945515634028674,Alto Risco
RA-554,2022,1,Masculino,5.588,0.9868479418030885,Alto Risco
RA-555,2022,1,Masculino,5.949,0.9887682414971158,Alto Risco
RA-556,2022,1,Feminino,7.181,0.929870128891729,Alto Risco
RA-557,2022,1,Masculino,8.334,0.7993476610484307,Alto Risco
RA-558,2022,1,Masculino,5.539,0.9741860272429281,Alto Risco
RA-559,2022,1,Masculino,7.634,0.9404929659216446,Alto Risco
RA-560,2022,1,Masculino,4.949,0.9914717200487628,Alto Risco
RA-561,2022,1,Masculino,7.856,0.9418040323665312,Alto Risco
RA-562,2022,1,Feminino,7.855,0.9770900719735733,Alto Risco
RA-563,2022,1,Feminino,8.22,0.9045517233226744,Alto Risco
RA-564,2022,1,Masculino,4.972,0.9920013750082203,Alto Risco
RA-565,2022,1,Masculino,5.233,0.9793978258240755,Alto Risco
RA-566,2022,1,Feminino,7.729,0.9302466346542347,Alto Risco
RA-567,2022,1,Masculino,6.281,0.969199614178478,Alto Risco
RA-568,2022,1,Masculino,7.306,0.9580634009937016,Alto Risco
RA-569,2022,1,Feminino,7.074,0.9135490310423233,Alto Risco
RA-570,2022,1,Feminino,5.722,0.991428302389357,Alto Risco
RA-571,2022,1,Feminino,6.589,0.954672127979172,Alto Risco
RA-572,2022,1,Masculino,7.48,0.7771586852213319,Alto Risco
RA-573,2022,1,Masculino,8.261,0.69875343057373,Alto Risco
RA-574,2022,1,Masculino,6.86,0.9206907550113851,Alto Risco
RA-575,2022,1,Masculino,5.889,0.9886513120907052,Alto Risco
RA-576,2022,1,Feminino,7.59,0.8726836594316829,Alto Risco
RA-577,2022,1,Feminino,7.862,0.901158584565458,Alto Risco
RA-578,2022,1,Masculino,8.814,0.8446810538254513,Alto Risco
RA-579,2022,1,Feminino,6.067,0.9270074423095073,Alto Risco
RA-580,2022,1,Feminino,7.525,0.9699784685775262,Alto Risco
RA-581,2022,1,Masculino,6.464,0.9639146569689565,Alto Risco
RA-582,2022,1,Feminino,7.064,0.717957527884564,Alto Risco
RA-583,2022,1,Feminino,7.456,0.9509446341799709,Alto Risco
RA-584,2022,1,Feminino,6.714,0.9660923434295046,Alto Risco
RA-585,2022,1,Feminino,7.398,0.27288940784956883,Baixo Risco
RA-586,2022,1,Feminino,7.988,0.9593708893271893,Alto Risco
RA-587,2022,1,Masculino,6.632,0.9348205642989658,Alto Risco
RA-588,2022,1,Feminino,8.622,0.3900590693780958,Risco Moderado
RA-589,2022,1,Feminino,7.744,0.6397467070324805,Alto Risco
RA-590,2022,1,Feminino,7.435,0.9482133258931069,Alto Risco
RA-591,2022,1,Masculino,7.507,0.9379227627240209,Alto Risco
RA-592,2022,1,Feminino,7.381,0.9144389513997101,Alto Risco
RA-593,2022,1,Feminino,6.254,0.9267392689417939,Alto Risco
RA-594,2022,1,Masculino,7.392,0.8811410286843699,Alto Risco
RA-595,2022,1,Masculino,5.18,0.9884979951194708,Alto Risco
RA-596,2022,1,Feminino,8.971,0.3818785302760176,Risco Moderado
RA-597,2022,1,Masculino,8.265,0.5643509399980682,Risco Moderado
RA-598,2022,1,Feminino,6.35,0.9120733055350543,Alto Risco
RA-599,2022,1,Masculino,8.2,0.7293416561755728,Alto Risco
RA-600,2022,1,Feminino,7.011,0.9397553484449527,Alto Risco
RA-601,2022,1,Masculino,7.713,0.37190880625736805,Risco Moderado
RA-602,2022,1,Masculino,8.041,0.9902055362550437,Alto Risco
RA-603,2022,1,Feminino,7.78,0.9227072715527067,Alto Risco
RA-604,2022,1,Feminino,8.018,0.9669181905107729,Alto Risco
RA-605,2022,1,Feminino,7.276,0.872749788134818,Alto Risco
RA-606,2022,1,Masculino,6.127,0.9149178069256935,Alto Risco
RA-607,2022,1,Masculino,6.44,0.9183502620245444,Alto Risco
RA-608,2022,1,Masculino,7.216,0.7619971383060984,Alto Risco
RA-609,2022,1,Masculino,6.794,0.9769448685633118,Alto Risco
RA-610,2022,1,Feminino,8.18,0.16444929952399037,Baixo Risco
RA-611,2022,1,Masculino,7.756,0.9537644409988267,Alto Risco
RA-612,2022,1,Feminino,7.594,0.8694137208508173,Alto Risco
RA-613,2022,1,Masculino,8.121,0.8800751969709953,Alto Risco
RA-614,2022,1,Masculino,8.339,0.6446549927277783,Alto Risco
RA-615,2022,1,Feminino,8.086,0.08988905416095111,Baixo Risco
RA-616,2022,1,Masculino,7.303,0.9221816324102712,Alto Risco
RA-617,2022,1,Feminino,7.107,0.8585188398186289,Alto Risco
RA-618,2022,1,Masculino,7.18,0.8741390541082898,Alto Risco
RA-619,2022,1,Feminino,7.693,0.9639075543600802,Alto Risco
RA-620,2022,1,Masculino,6.018,0.951156505787974,Alto Risco
RA-621,2022,1,Masculino,7.448,0.9466686946892546,Alto Risco
RA-622,2022,1,Feminino,4.934,0.9919035071108846,Alto Risco
RA-623,2022,1,Masculino,7.524,0.9012401334133555,Alto Risco
RA-624,2022,1,Masculino,7.425,0.7978039181089468,Alto Risco
RA-625,2022,1,Masculino,7.483,0.8441066162148257,Alto Risco
RA-626,2022,1,Masculino,5.818,0.9855644935128982,Alto Risco
RA-627,2022,1,Feminino,6.621,0.9174257338442059,Alto Risco
RA-628,2022,1,Masculino,7.577,0.8863734021956395,Alto Risco
RA-629,2022,1,Masculino,8.11,0.11026511578893464,Baixo Risco
RA-630,2022,1,Masculino,8.064,0.07393268651612774,Baixo Risco
RA-631,2022,1,Masculino,6.928,0.9349171467836445,Alto Risco
RA-632,2022,1,Feminino,6.996,0.9576478705491774,Alto Risco
RA-633,2022,1,Feminino,7.476,0.9520910772301918,Alto Risco
RA-634,2022,1,Feminino,7.619,0.8606896328742407,Alto Risco
RA-635,2022,1,Masculino,5.313,0.9844991517241316,Alto Risco
RA-636,2022,1,Masculino,7.189,0.853125401129216,Alto Risco
RA-637,2022,1,Feminino,7.039,0.6445947458779003,Alto Risco
RA-638,2022,1,Feminino,7.059,0.2595308539547081,Baixo Risco
RA-639,2022,1,Feminino,6.613,0.9583293953010906,Alto Risco
RA-640,2022,1,Feminino,6.73,0.9133129297801702,Alto Risco
RA-641,2022,1,Feminino,7.776,0.7611163015954362,Alto Risco
RA-642,2022,1,Feminino,7.75,0.9031359127117062,Alto Risco
RA-643,2022,1,Masculino,6.763,0.9498191503677189,Alto Risco
RA-644,2022,1,Feminino,7.83,0.9732052610364359,Alto Risco
RA-645,2022,1,Feminino,6.086,0.8516633225512287,Alto Risco
RA-646,2022,1,Masculino,8.181,0.8683919276796123,Alto Risco
RA-647,2022,1,Masculino,6.606,0.9309659077371493,Alto Risco
RA-648,2022,1,Masculino,6.736,0.9723997493335509,Alto Risco
RA-649,2022,1,Feminino,7.302,0.9366164167612346,Alto Risco
RA-650,2022,1,Feminino,7.004,0.9502052359836337,Alto Risco
RA-651,2022,1,Feminino,7.866,0.9186980765427539,Alto Risco
RA-652,2022,1,Feminino,8.151,0.2235111039788585,Baixo Risco
RA-653,2022,1,Feminino,8.101,0.7297860746934404,Alto Risco
RA-654,2022,1,Feminino,7.308,0.8301303344318587,Alto Risco
RA-655,2022,1,Feminino,7.785,0.9602353495448974,Alto Risco
RA-656,2022,1,Feminino,6.652,0.9636112164852151,Alto Risco
RA-657,2022,1,Feminino,8.093,0.897481766035708,Alto Risco
RA-658,2022,1,Feminino,7.407,0.7803764747896972,Alto Risco
RA-659,2022,1,Feminino,7.783,0.9135840071602941,Alto Risco
RA-660,2022,1,Feminino,8.363,0.14195376783567518,Baixo Risco
RA-661,2022,1,Masculino,7.593,0.8983890292560842,Alto Risco
RA-662,2022,1,Feminino,7.044,0.8046600392509001,Alto Risco
RA-663,2022,1,Masculino,6.376,0.9669728849752759,Alto Risco
RA-664,2022,1,Feminino,7.277,0.8030530242041171,Alto Risco
RA-665,2022,1,Feminino,6.996,0.9535838944967612,Alto Risco
RA-666,2022,1,Masculino,7.929,0.9634080090313449,Alto Risco
RA-667,2022,1,Masculino,5.844,0.9821587834469749,Alto Risco
RA-668,2022,1,Masculino,4.365,0.9864266174581782,Alto Risco
RA-669,2022,1,Masculino,7.475,0.8331533840741241,Alto Risco
RA-670,2022,1,Feminino,7.451,0.849318301035025,Alto Risco
RA-671,2022,0,Masculino,7.617,0.9486821515276846,Alto Risco
RA-672,2022,0,Feminino,7.48,0.948107685477246,Alto Risco
RA-673,2022,0,Feminino,8.65,0.31613325664114017,Risco Moderado
RA-674,2022,0,Masculino,7.862,0.6150421328494784,Alto Risco
RA-675,2022,0,Masculino,7.576,0.48326395851076553,Risco Moderado
RA-676,2022,0,Masculino,7.911,0.9323287137208721,Alto Risco
RA-677,2022,0,Feminino,8.358,0.27567432966689553,Baixo Risco
RA-678,2022,0,Masculino,8.0,0.9285990720613909,Alto Risco
RA-679,2022,0,Masculino,7.172,0.8744404019088504,Alto Risco
RA-680,2022,0,Feminino,7.518,0.9676657829176981,Alto Risco
RA-681,2022,0,Masculino,7.204,0.5803013759721073,Risco Moderado
RA-682,2022,0,Masculino,7.625,0.697324280397552,Alto Risco
RA-683,2022,0,Masculino,6.011,0.9152849137493899,Alto Risco
RA-684,2022,0,Masculino,8.26,0.1673154056651005,Baixo Risco
RA-685,2022,0,Masculino,6.864,0.8238497027578795,Alto Risco
RA-686,2022,0,Feminino,7.729,0.7519384918134405,Alto Risco
RA-687,2022,0,Masculino,7.703,0.8108990462422297,Alto Risco
RA-688,2022,0,Masculino,7.771,0.8647989664541135,Alto Risco
RA-689,2022,0,Feminino,6.433,0.9149920637855875,Alto Risco
RA-690,2022,0,Feminino,7.541,0.7682203090503543,Alto Risco
RA-691,2022,0,Feminino,8.68,0.22330390050143345,Baixo Risco
RA-692,2022,0,Feminino,7.569,0.9353749621703031,Alto Risco
RA-693,2022,0,Feminino,7.944,0.3500938432703038,Risco Moderado
RA-694,2022,0,Masculino,8.378,0.21464817134702124,Baixo Risco
RA-695,2022,0,Feminino,4.28,0.9938269728878888,Alto Risco
RA-696,2022,0,Feminino,7.441,0.9210896158509079,Alto Risco
RA-697,2022,0,Masculino,7.675,0.9702537683376056,Alto Risco
RA-698,2022,0,Masculino,7.44,0.935506126787714,Alto Risco
RA-699,2022,0,Masculino,6.658,0.9201515472964034,Alto Risco
RA-700,2022,0,Feminino,7.738,0.7837973918803296,Alto Risco
RA-701,2022,0,Masculino,7.755,0.9790500274178033,Alto Risco
RA-702,2022,0,Feminino,7.387,0.5383407699394203,Risco Moderado
RA-703,2022,0,Masculino,6.099,0.9718627482717027,Alto Risco
RA-704,2022,0,Masculino,6.741,0.9109259100706261,Alto Risco
RA-705,2022,0,Masculino,6.634,0.9117422243010045,Alto Risco
RA-706,2022,0,Feminino,7.659,0.9513002827029962,Alto Risco
RA-707,2022,0,Feminino,7.679,0.9876706428087894,Alto Risco
RA-708,2022,0,Masculino,7.282,0.7837103107919281,Alto Risco
RA-709,2022,0,Feminino,5.313,0.9817657562852475,Alto Risco
RA-710,2022,0,Masculino,7.285,0.8995044138006272,Alto Risco
RA-711,2022,0,Masculino,6.04,0.9143050677489625,Alto Risco
RA-712,2022,0,Masculino,6.026,0.968970933304471,Alto Risco
RA-713,2022,0,Masculino,7.42,0.9643951029691434,Alto Risco
RA-714,2022,0,Masculino,6.953,0.957619427353353,Alto Risco
RA-715,2022,0,Feminino,6.656,0.8890219217700324,Alto Risco
RA-716,2022,0,Masculino,6.525,0.956563769868672,Alto Risco
RA-717,2022,0,Feminino,6.832,0.9559660985330283,Alto Risco
RA-718,2022,0,Feminino,8.093,0.06670582064490893,Baixo Risco
RA-719,2022,0,Feminino,5.552,0.9904085420095241,Alto Risco
RA-720,2022,0,Feminino,6.731,0.943731934062175,Alto Risco
RA-721,2022,0,Feminino,7.973,0.7064194569088289,Alto Risco
RA-722,2022,0,Feminino,7.41,0.9003190016659254,Alto Risco
RA-723,2022,0,Feminino,7.426,0.3587670999883793,Risco Moderado
RA-724,2022,0,Feminino,6.931,0.7090157170384244,Alto Risco
RA-725,2022,0,Masculino,6.33,0.922566727316857,Alto Risco
RA-726,2022,0,Feminino,6.985,0.7072229454879464,Alto Risco
RA-727,2022,0,Masculino,7.736,0.6755899936284803,Alto Risco
RA-728,2022,0,Feminino,8.244,0.18944486585267686,Baixo Risco
RA-729,2022,0,Feminino,8.155,0.11315221098894722,Baixo Risco
RA-730,2022,0,Feminino,7.902,0.9773796911213791,Alto Risco
RA-731,2022,0,Feminino,7.151,0.9393834582053642,Alto Risco
RA-732,2022,0,Masculino,7.347,0.5885863115281851,Risco Moderado
RA-733,2022,0,Feminino,6.684,0.9341082842493305,Alto Risco
RA-734,2022,0,Feminino,6.952,0.89778042976668,Alto Risco
RA-735,2022,0,Feminino,7.485,0.9044064382416553,Alto Risco
RA-736,2022,0,Masculino,6.707,0.9316897252903147,Alto Risco
RA-737,2022,0,Feminino,8.058,0.9158995672120963,Alto Risco
RA-738,2022,0,Feminino,7.227,0.40446353359978715,Risco Moderado
RA-739,2022,0,Masculino,6.82,0.9069979795549715,Alto Risco
RA-740,2022,0,Feminino,7.218,0.5526492072522737,Risco Moderado
RA-741,2022,0,Feminino,6.896,0.9286678859971924,Alto Risco
RA-742,2022,0,Feminino,7.097,0.4398007933768998,Risco Moderado
RA-743,2022,0,Feminino,6.672,0.9171911748925232,Alto Risco
RA-744,2022,0,Feminino,7.742,0.5144002776071858,Risco Moderado
RA-745,2022,0,Masculino,7.382,0.9473164847737943,Alto Risco
RA-746,2022,0,Masculino,7.656,0.41029550376123797,Risco Moderado
RA-747,2022,0,Feminino,7.676,0.7937869357523398,Alto Risco
RA-748,2022,0,Masculino,8.084,0.5726126487377587,Risco Moderado
RA-749,2022,0,Masculino,7.484,0.7877112976104022,Alto Risco
RA-750,2022,0,Masculino,6.344,0.9790222235586405,Alto Risco
RA-751,2022,0,Masculino,5.246,0.9697769116133722,Alto Risco
